event_date,event_timestamp,event_timestamp_jst,event_name,user_pseudo_id,ga_session_id,ga_session_number,session_id,page_location,page_referrer,page_path,prev_page_path,page_num_dom,original_page_num,stay_ms,total_duration_ms,load_time_ms,max_page_reached,completion_rate,total_pages,click_x_rel,click_y_rel,elem_tag,elem_id,elem_classes,scroll_pct,utm_source,utm_medium,utm_campaign,utm_content,device_type,direction,navigation_method,link_url,video_src,session_variant,presence_test_variant,creative_test_variant,ab_variant,ab_test_target,ab_test_type,cv_type,cv_value,value
2025-10-09,2025-10-09 09:37:28.656130,2025-10-09 09:37:28.656130,conversion,user_000568,6126567,7,user_000568-6126567,https://example.com/lp/product-a,https://www.facebook.com/,/lp/product-a,/lp/product-a#page-3,4,4,20877,167109,3989,8,0.8,10,,,,,,0.8680346241758253,instagram,none,spring_sale,ad_4,desktop,forward,button,https://example.com/lp/product-a,,B,control,,B,,presence,,,
2025-10-09,2025-10-09 09:42:47.656130,2025-10-09 09:42:47.656130,session_start,user_000602,9118673,3,user_000602-9118673,https://example.com/lp/product-b,https://www.instagram.com/,/lp/product-b,/lp/product-b#page-8,9,9,69604,194842,1133,10,1.0,10,,,,,,0.17324910612933628,instagram,organic,,ad_5,mobile,forward,click,https://example.com/thank-you,,control,,A,control,cta_button,presence,,,
2025-10-09,2025-10-09 09:49:15.656130,2025-10-09 09:49:15.656130,page_view,user_000421,2647921,7,user_000421-2647921,https://example.com/lp/product-a,https://www.facebook.com/,/lp/product-a,/lp/product-a#page-8,9,9,78313,259031,635,9,0.9,10,,,,,,0.8816253519577272,twitter,none,summer_campaign,ad_2,desktop,backward,button,,,control,control,B,control,cta_button,creative,,,
2025-10-09,2025-10-09 09:51:13.656130,2025-10-09 09:51:13.656130,session_start,user_000398,2352220,9,user_000398-2352220,https://example.com/lp/product-a,https://twitter.com/,/lp/product-a,/lp/product-a#page-3,4,4,65587,279170,3901,6,0.6,10,,,,,,0.908597487620073,instagram,cpc,,ad_3,desktop,forward,button,,,control,B,,control,cta_button,creative,,,
2025-10-09,2025-10-09 09:54:16.656130,2025-10-09 09:54:16.656130,conversion,user_000386,1971021,4,user_000386-1971021,https://example.com/lp/service-x,https://twitter.com/,/lp/service-x,,1,1,74223,259564,3588,2,0.2,10,,,,,,0.9049156572599055,instagram,referral,summer_campaign,ad_1,mobile,forward,click,https://example.com/lp/service-x,,A,B,control,A,cta_button,layout,,,
2025-10-09,2025-10-09 09:57:09.656130,2025-10-09 09:57:09.656130,scroll,user_000473,6625122,9,user_000473-6625122,https://example.com/lp/product-a,,/lp/product-a,/lp/product-a#page-5,6,6,113553,273878,522,6,0.6,10,,,,,,0.3633959058622347,instagram,cpc,summer_campaign,ad_1,mobile,forward,click,https://example.com/lp/product-a,,B,A,control,B,,,,,
2025-10-09,2025-10-09 09:57:13.656130,2025-10-09 09:57:13.656130,page_view,user_000527,2354164,9,user_000527-2354164,https://example.com/lp/product-a,https://twitter.com/,/lp/product-a,/lp/product-a#page-7,8,8,87705,138182,2214,9,0.9,10,,,,,,0.37193275185420327,facebook,organic,,,mobile,backward,scroll,,https://example.com/video1.mp4,B,control,control,B,hero_image,presence,,,
2025-10-09,2025-10-09 10:02:59.656130,2025-10-09 10:02:59.656130,scroll,user_000170,7804871,10,user_000170-7804871,https://example.com/lp/service-x,,/lp/service-x,/lp/service-x#page-4,5,5,60782,223182,4989,6,0.6,10,,,,,,0.4784102865304488,instagram,referral,summer_campaign,ad_5,mobile,backward,swipe,https://example.com/thank-you,,A,,,A,,layout,,,
2025-10-09,2025-10-09 10:05:06.656130,2025-10-09 10:05:06.656130,scroll,user_000524,7111491,10,user_000524-7111491,https://example.com/lp/service-x,https://twitter.com/,/lp/service-x,/lp/service-x#page-5,6,6,23742,276538,3634,8,0.8,10,,,,,,0.32494008742746,direct,organic,brand_awareness,ad_1,mobile,backward,click,,https://example.com/video1.mp4,B,B,control,B,cta_button,presence,,,
2025-10-09,2025-10-09 10:06:03.656130,2025-10-09 10:06:03.656130,swipe_page,user_000453,5481958,5,user_000453-5481958,https://example.com/lp/product-b,https://www.instagram.com/,/lp/product-b,/lp/product-b#page-4,5,5,80616,211615,1130,6,0.6,10,,,,,,0.9953397078934452,direct,social,,,mobile,forward,scroll,https://example.com/lp/product-b,https://example.com/video1.mp4,A,A,,A,,layout,,,
2025-10-09,2025-10-09 10:06:23.656130,2025-10-09 10:06:23.656130,scroll,user_000273,9508849,1,user_000273-9508849,https://example.com/lp/service-x,https://www.facebook.com/,/lp/service-x,/lp/service-x#page-6,7,7,35297,209111,1542,9,0.9,10,,,,,,0.3660028210159597,instagram,cpc,brand_awareness,,mobile,backward,scroll,https://example.com/lp/service-x,,B,B,A,B,cta_button,creative,,,
2025-10-09,2025-10-09 10:13:44.656130,2025-10-09 10:13:44.656130,session_start,user_000355,5656510,7,user_000355-5656510,https://example.com/lp/product-b,https://www.instagram.com/,/lp/product-b,/lp/product-b#page-2,3,3,1762,67664,2152,3,0.3,10,,,,,,0.4418050405874374,twitter,organic,summer_campaign,ad_3,mobile,backward,swipe,,,A,B,B,A,,presence,,,
2025-10-09,2025-10-09 10:16:30.656130,2025-10-09 10:16:30.656130,scroll,user_000044,3934777,1,user_000044-3934777,https://example.com/lp/product-a,https://twitter.com/,/lp/product-a,/lp/product-a#page-7,8,8,23651,141151,2223,8,0.8,10,,,,,,0.36129983642181784,twitter,none,brand_awareness,ad_3,mobile,forward,swipe,,,B,A,,B,cta_button,layout,,,
2025-10-09,2025-10-09 10:20:04.656130,2025-10-09 10:20:04.656130,conversion,user_000249,5833081,3,user_000249-5833081,https://example.com/lp/product-a,https://www.instagram.com/,/lp/product-a,/lp/product-a#page-5,6,6,95669,197664,3727,8,0.8,10,,,,,,0.5208206958328653,twitter,cpc,,ad_4,mobile,forward,swipe,https://example.com/thank-you,,B,B,,B,hero_image,,,,
2025-10-09,2025-10-09 10:23:40.656130,2025-10-09 10:23:40.656130,page_view,user_000240,4344905,9,user_000240-4344905,https://example.com/lp/service-x,,/lp/service-x,/lp/service-x#page-1,2,2,99001,283733,3846,6,0.6,10,,,,,,0.21561421600982755,direct,social,spring_sale,ad_3,desktop,backward,scroll,https://example.com/thank-you,https://example.com/video1.mp4,A,A,B,A,,presence,,,
2025-10-09,2025-10-09 10:24:01.656130,2025-10-09 10:24:01.656130,click,user_000550,8902178,8,user_000550-8902178,https://example.com/lp/product-a,https://twitter.com/,/lp/product-a,/lp/product-a#page-7,8,8,8564,37934,2299,8,0.8,10,0.6136004391607971,0.8655452047588867,img,video-play,card,0.27980217574337063,direct,referral,brand_awareness,ad_2,mobile,backward,scroll,https://example.com/thank-you,,A,,control,A,headline,,,,
2025-10-09,2025-10-09 10:30:05.656130,2025-10-09 10:30:05.656130,session_start,user_000664,5569261,3,user_000664-5569261,https://example.com/lp/product-a,https://www.instagram.com/,/lp/product-a,/lp/product-a#page-9,10,10,35866,206918,3683,10,1.0,10,,,,,,0.33368489705538196,google,cpc,summer_campaign,ad_4,tablet,backward,swipe,https://example.com/thank-you,,B,B,control,B,headline,presence,,,
2025-10-09,2025-10-09 10:30:55.656130,2025-10-09 10:30:55.656130,session_start,user_000348,8037214,2,user_000348-8037214,https://example.com/lp/service-x,https://www.instagram.com/,/lp/service-x,/lp/service-x#page-1,2,2,3026,230518,4063,8,0.8,10,,,,,,0.4133206467699294,twitter,organic,brand_awareness,ad_5,desktop,backward,click,https://example.com/lp/service-x,https://example.com/video1.mp4,B,control,,B,,layout,,,
2025-10-09,2025-10-09 10:31:33.656130,2025-10-09 10:31:33.656130,video_play,user_000387,7527034,7,user_000387-7527034,https://example.com/lp/product-a,https://www.instagram.com/,/lp/product-a,/lp/product-a#page-7,8,8,48625,54153,4615,10,1.0,10,,,,,,0.24320150021683606,twitter,organic,spring_sale,,mobile,backward,swipe,https://example.com/thank-you,https://example.com/video1.mp4,A,control,A,A,hero_image,layout,,,
2025-10-09,2025-10-09 10:32:22.656130,2025-10-09 10:32:22.656130,video_play,user_000259,4073284,5,user_000259-4073284,https://example.com/lp/product-a,,/lp/product-a,/lp/product-a#page-3,4,4,105161,251045,4731,4,0.4,10,,,,,,0.9701836524478095,twitter,organic,,ad_1,desktop,backward,swipe,,,A,,control,A,headline,creative,,,
2025-10-09,2025-10-09 10:35:21.656130,2025-10-09 10:35:21.656130,conversion,user_000481,5100384,6,user_000481-5100384,https://example.com/lp/service-x,https://www.facebook.com/,/lp/service-x,,1,1,47192,162161,1946,4,0.4,10,,,,,,0.6541814594246244,twitter,social,,ad_3,mobile,backward,scroll,https://example.com/lp/service-x,,A,A,A,A,hero_image,presence,,,
2025-10-09,2025-10-09 10:47:56.656130,2025-10-09 10:47:56.656130,page_view,user_000449,6305081,7,user_000449-6305081,https://example.com/lp/service-x,https://twitter.com/,/lp/service-x,/lp/service-x#page-3,4,4,77810,197025,1305,5,0.5,10,,,,,,0.7323627159870713,direct,none,brand_awareness,ad_5,mobile,backward,scroll,https://example.com/thank-you,https://example.com/video1.mp4,control,,,control,headline,layout,,,
2025-10-09,2025-10-09 10:48:10.656130,2025-10-09 10:48:10.656130,scroll,user_000640,1041981,4,user_000640-1041981,https://example.com/lp/product-a,https://www.instagram.com/,/lp/product-a,/lp/product-a#page-1,2,2,106517,242127,3063,9,0.9,10,,,,,,0.17454699107793437,instagram,none,brand_awareness,ad_3,mobile,backward,swipe,https://example.com/thank-you,,B,B,B,B,cta_button,presence,,,
2025-10-09,2025-10-09 10:48:30.656130,2025-10-09 10:48:30.656130,click,user_000228,3366785,10,user_000228-3366785,https://example.com/lp/product-a,https://www.facebook.com/,/lp/product-a,/lp/product-a#page-2,3,3,104437,297964,4208,4,0.4,10,0.3009981489022403,0.3558933906948488,img,nav-link,link,0.21247599817851587,facebook,cpc,,ad_1,mobile,forward,button,https://example.com/thank-you,,B,B,A,B,,layout,,,
2025-10-09,2025-10-09 10:50:52.656130,2025-10-09 10:50:52.656130,click,user_000429,9304573,5,user_000429-9304573,https://example.com/lp/service-x,https://twitter.com/,/lp/service-x,/lp/service-x#page-5,6,6,2412,293102,4078,10,1.0,10,0.23229470305018385,0.1965805465469453,button,,link,0.7491117123602524,direct,none,summer_campaign,ad_2,mobile,forward,swipe,https://example.com/lp/service-x,,B,A,B,B,cta_button,layout,,,
2025-10-09,2025-10-09 10:58:33.656130,2025-10-09 10:58:33.656130,click,user_000549,8268274,7,user_000549-8268274,https://example.com/lp/service-x,https://www.instagram.com/,/lp/service-x,,1,1,3503,157221,2700,8,0.8,10,0.8933359773703081,0.18128803673192131,button,,link,0.9436785747892408,direct,none,spring_sale,ad_1,desktop,forward,scroll,,https://example.com/video1.mp4,B,A,control,B,cta_button,,,,
2025-10-09,2025-10-09 11:01:32.656130,2025-10-09 11:01:32.656130,conversion,user_000216,9759803,4,user_000216-9759803,https://example.com/lp/service-x,https://www.facebook.com/,/lp/service-x,/lp/service-x#page-6,7,7,51578,100111,2820,9,0.9,10,,,,,,0.6961228476344785,instagram,social,summer_campaign,,mobile,backward,button,https://example.com/thank-you,,control,A,A,control,,presence,,,
2025-10-09,2025-10-09 11:07:16.656130,2025-10-09 11:07:16.656130,page_view,user_000604,5733537,6,user_000604-5733537,https://example.com/lp/product-b,https://www.google.com/,/lp/product-b,/lp/product-b#page-4,5,5,58937,156499,1621,5,0.5,10,,,,,,0.10251452301596822,twitter,cpc,spring_sale,,mobile,forward,button,,,A,,,A,headline,creative,,,
2025-10-09,2025-10-09 11:08:00.656130,2025-10-09 11:08:00.656130,click,user_000423,1809804,8,user_000423-1809804,https://example.com/lp/service-x,https://www.google.com/,/lp/service-x,/lp/service-x#page-3,4,4,33809,241488,4831,7,0.7,10,0.6581599932393413,0.6760172766515604,div,cta-button,,0.8232965088864257,twitter,organic,,ad_2,mobile,forward,button,https://example.com/thank-you,https://example.com/video1.mp4,A,,B,A,cta_button,presence,,,
2025-10-09,2025-10-09 11:13:08.656130,2025-10-09 11:13:08.656130,click,user_000069,9473154,1,user_000069-9473154,https://example.com/lp/product-b,,/lp/product-b,/lp/product-b#page-3,4,4,22260,143678,1537,6,0.6,10,0.8363303260463656,0.16402190433938435,button,cta-button,,0.2334128648689264,direct,referral,,ad_2,mobile,backward,scroll,https://example.com/thank-you,https://example.com/video1.mp4,A,B,control,A,cta_button,,,,
2025-10-09,2025-10-09 11:15:58.656130,2025-10-09 11:15:58.656130,click,user_000139,9537010,10,user_000139-9537010,https://example.com/lp/product-b,https://www.google.com/,/lp/product-b,/lp/product-b#page-4,5,5,117618,195221,1040,9,0.9,10,0.4981001661112948,0.5861404058601911,img,cta-button,btn-primary,0.3906429697918721,google,organic,summer_campaign,,mobile,backward,click,https://example.com/lp/product-b,https://example.com/video1.mp4,B,A,control,B,,,,,
2025-10-09,2025-10-09 11:21:02.656130,2025-10-09 11:21:02.656130,session_start,user_000517,9766675,1,user_000517-9766675,https://example.com/lp/product-b,https://twitter.com/,/lp/product-b,/lp/product-b#page-4,5,5,76719,127140,1787,7,0.7,10,,,,,,0.9727883058637145,direct,organic,,ad_1,mobile,forward,swipe,https://example.com/thank-you,,B,A,A,B,hero_image,creative,,,
2025-10-09,2025-10-09 11:23:55.656130,2025-10-09 11:23:55.656130,scroll,user_000524,8881076,6,user_000524-8881076,https://example.com/lp/product-b,https://www.google.com/,/lp/product-b,/lp/product-b#page-3,4,4,78364,164916,3604,9,0.9,10,,,,,,0.8867610234232192,twitter,social,,ad_2,mobile,backward,click,https://example.com/thank-you,,control,,control,control,,,,,
2025-10-09,2025-10-09 11:28:42.656130,2025-10-09 11:28:42.656130,page_view,user_000267,1633516,3,user_000267-1633516,https://example.com/lp/service-x,https://www.google.com/,/lp/service-x,/lp/service-x#page-6,7,7,88990,120557,3849,7,0.7,10,,,,,,0.9988012699665069,facebook,none,summer_campaign,ad_4,desktop,forward,button,https://example.com/thank-you,https://example.com/video1.mp4,A,control,A,A,headline,presence,,,
2025-10-09,2025-10-09 11:29:04.656130,2025-10-09 11:29:04.656130,video_play,user_000223,6411181,10,user_000223-6411181,https://example.com/lp/product-a,,/lp/product-a,/lp/product-a#page-8,9,9,80242,226833,2551,10,1.0,10,,,,,,0.9215888381578609,instagram,cpc,summer_campaign,ad_3,desktop,backward,swipe,https://example.com/thank-you,https://example.com/video1.mp4,control,control,control,control,,,,,
2025-10-09,2025-10-09 11:31:42.656130,2025-10-09 11:31:42.656130,conversion,user_000550,2973398,2,user_000550-2973398,https://example.com/lp/service-x,https://twitter.com/,/lp/service-x,/lp/service-x#page-9,10,10,117991,129123,3590,10,1.0,10,,,,,,0.9985971333241281,direct,organic,summer_campaign,ad_2,mobile,forward,button,https://example.com/thank-you,,control,control,B,control,cta_button,,,,
2025-10-09,2025-10-09 11:31:53.656130,2025-10-09 11:31:53.656130,session_start,user_000297,5376727,3,user_000297-5376727,https://example.com/lp/service-x,https://twitter.com/,/lp/service-x,/lp/service-x#page-2,3,3,59007,175138,3909,3,0.3,10,,,,,,0.6107015193688385,twitter,cpc,summer_campaign,ad_5,mobile,backward,swipe,https://example.com/lp/service-x,https://example.com/video1.mp4,control,,A,control,,presence,,,
2025-10-09,2025-10-09 11:40:48.656130,2025-10-09 11:40:48.656130,video_play,user_000549,9637043,9,user_000549-9637043,https://example.com/lp/product-a,https://twitter.com/,/lp/product-a,/lp/product-a#page-2,3,3,2164,95811,2973,7,0.7,10,,,,,,0.6867582633603629,facebook,organic,brand_awareness,ad_5,mobile,forward,swipe,,,A,,A,A,headline,presence,,,
2025-10-09,2025-10-09 11:41:48.656130,2025-10-09 11:41:48.656130,scroll,user_000498,4536389,2,user_000498-4536389,https://example.com/lp/product-a,https://www.instagram.com/,/lp/product-a,/lp/product-a#page-8,9,9,51963,218289,4776,9,0.9,10,,,,,,0.5126362788225955,instagram,social,spring_sale,ad_3,mobile,forward,swipe,https://example.com/lp/product-a,,control,B,A,control,,presence,,,
2025-10-09,2025-10-09 11:43:53.656130,2025-10-09 11:43:53.656130,session_start,user_000593,3235568,1,user_000593-3235568,https://example.com/lp/product-b,https://www.google.com/,/lp/product-b,/lp/product-b#page-3,4,4,6495,93770,1478,6,0.6,10,,,,,,0.13880121013215088,twitter,referral,,ad_5,mobile,forward,click,,https://example.com/video1.mp4,A,B,,A,,presence,,,
2025-10-09,2025-10-09 11:45:50.656130,2025-10-09 11:45:50.656130,swipe_page,user_000312,2751128,7,user_000312-2751128,https://example.com/lp/product-a,https://www.instagram.com/,/lp/product-a,/lp/product-a#page-7,8,8,27524,186926,650,10,1.0,10,,,,,,0.8753051648281719,instagram,none,,ad_1,mobile,forward,scroll,,,control,control,A,control,hero_image,,,,
2025-10-09,2025-10-09 11:48:17.656130,2025-10-09 11:48:17.656130,video_play,user_000581,4111392,10,user_000581-4111392,https://example.com/lp/product-a,https://twitter.com/,/lp/product-a,/lp/product-a#page-9,10,10,101187,244143,2046,10,1.0,10,,,,,,0.9351850114666639,facebook,referral,summer_campaign,ad_3,desktop,backward,button,,https://example.com/video1.mp4,A,control,A,A,headline,presence,,,
2025-10-09,2025-10-09 11:54:43.656130,2025-10-09 11:54:43.656130,session_start,user_000571,7524070,8,user_000571-7524070,https://example.com/lp/product-b,,/lp/product-b,/lp/product-b#page-6,7,7,1416,197884,3848,10,1.0,10,,,,,,0.36270306314594924,instagram,cpc,,ad_3,mobile,forward,click,,,control,B,A,control,,,,,
2025-10-09,2025-10-09 11:56:05.656130,2025-10-09 11:56:05.656130,scroll,user_000624,9423927,8,user_000624-9423927,https://example.com/lp/product-b,,/lp/product-b,/lp/product-b#page-1,2,2,10741,73060,3307,9,0.9,10,,,,,,0.9232074585822732,twitter,social,spring_sale,ad_5,desktop,forward,click,,https://example.com/video1.mp4,control,control,,control,cta_button,creative,,,
2025-10-09,2025-10-09 11:57:23.656130,2025-10-09 11:57:23.656130,video_play,user_000058,1173900,7,user_000058-1173900,https://example.com/lp/product-b,,/lp/product-b,/lp/product-b#page-6,7,7,32152,212965,4876,8,0.8,10,,,,,,0.22061747274601126,direct,organic,summer_campaign,ad_2,mobile,backward,swipe,https://example.com/lp/product-b,,control,,B,control,,layout,,,
2025-10-09,2025-10-09 12:01:35.656130,2025-10-09 12:01:35.656130,click,user_000505,7915708,1,user_000505-7915708,https://example.com/lp/product-b,,/lp/product-b,/lp/product-b#page-7,8,8,71185,272533,4189,8,0.8,10,0.5618236257131368,0.5391729476254098,div,,btn-primary,0.1761600213763,instagram,organic,summer_campaign,ad_5,mobile,backward,button,,https://example.com/video1.mp4,A,control,,A,headline,,,,
2025-10-09,2025-10-09 12:01:39.656130,2025-10-09 12:01:39.656130,scroll,user_000535,8771500,5,user_000535-8771500,https://example.com/lp/product-b,https://www.instagram.com/,/lp/product-b,/lp/product-b#page-1,2,2,89564,98722,3870,7,0.7,10,,,,,,0.43889548999513384,direct,social,summer_campaign,,mobile,forward,click,https://example.com/thank-you,,B,,,B,,presence,,,
2025-10-09,2025-10-09 12:07:53.656130,2025-10-09 12:07:53.656130,conversion,user_000433,6833731,10,user_000433-6833731,https://example.com/lp/product-a,https://www.google.com/,/lp/product-a,/lp/product-a#page-9,10,10,15836,114227,4629,10,1.0,10,,,,,,0.18047798781753743,twitter,social,spring_sale,ad_5,mobile,forward,scroll,https://example.com/lp/product-a,https://example.com/video1.mp4,A,control,,A,headline,creative,,,
2025-10-09,2025-10-09 12:09:27.656130,2025-10-09 12:09:27.656130,page_view,user_000167,9877840,4,user_000167-9877840,https://example.com/lp/product-a,https://www.google.com/,/lp/product-a,/lp/product-a#page-1,2,2,57046,231003,4729,4,0.4,10,,,,,,0.4281252202653222,google,social,spring_sale,,mobile,forward,click,https://example.com/thank-you,https://example.com/video1.mp4,control,A,A,control,hero_image,layout,,,
